"","Plot_ID","Species","sample_yr","BudScars","value","Visit"
"1111","SIM093","PSME",2010,4,109,"initial"
"1112","SIM093","PSME",2010,4,109,"initial"
"1113","SIM093","PSME",2010,4,109,"initial"
"1114","SIM093","PSME",2010,4,109,"initial"
"1115","SIM093","PSME",2010,4,109,"initial"
"1116","SIM093","PSME",2010,4,109,"initial"
"1117","SIM093","PSME",2010,4,109,"initial"
"1118","SIM093","PSME",2010,4,109,"initial"
"1119","SIM093","PSME",2010,4,109,"initial"
"1120","SIM093","PSME",2010,4,109,"initial"
"1121","SIM093","PSME",2010,4,109,"initial"
"1122","SIM093","PSME",2010,4,109,"initial"
"1123","SIM093","PSME",2010,4,109,"initial"
"1124","SIM093","PSME",2010,4,109,"initial"
"1125","SIM093","PSME",2010,4,109,"initial"
"1126","SIM093","PSME",2010,4,109,"initial"
"1127","SIM093","PSME",2010,4,109,"initial"
"1128","SIM093","PSME",2010,4,109,"initial"
"1129","SIM093","PSME",2010,4,109,"initial"
"1130","SIM093","PSME",2010,4,109,"initial"
"1131","SIM093","PSME",2010,4,109,"initial"
"1132","SIM093","PSME",2010,4,109,"initial"
"1133","SIM093","PSME",2010,4,109,"initial"
"1134","SIM093","PSME",2010,4,109,"initial"
"1135","SIM093","PSME",2010,4,109,"initial"
"1136","SIM093","PSME",2010,4,109,"initial"
"1137","SIM093","PSME",2010,4,109,"initial"
"1138","SIM093","PSME",2010,4,109,"initial"
"1139","SIM093","PSME",2010,4,109,"initial"
"1140","SIM093","PSME",2010,4,109,"initial"
"1141","SIM093","PSME",2010,4,109,"initial"
"1142","SIM093","PSME",2010,4,109,"initial"
"1143","SIM093","PSME",2010,4,109,"initial"
"1144","SIM093","PSME",2010,4,109,"initial"
"1145","SIM093","PSME",2010,4,109,"initial"
"1146","SIM093","PSME",2010,4,109,"initial"
"1147","SIM093","PSME",2010,4,109,"initial"
"1148","SIM093","PSME",2010,4,109,"initial"
"1149","SIM093","PSME",2010,4,109,"initial"
"1150","SIM093","PSME",2010,4,109,"initial"
"1151","SIM093","PSME",2010,4,109,"initial"
"1152","SIM093","PSME",2010,4,109,"initial"
"1153","SIM093","PSME",2010,4,109,"initial"
"1154","SIM093","PSME",2010,4,109,"initial"
"1155","SIM093","PSME",2010,4,109,"initial"
"1156","SIM093","PSME",2010,4,109,"initial"
"1157","SIM093","PSME",2010,4,109,"initial"
"1158","SIM093","PSME",2010,4,109,"initial"
"1159","SIM093","PSME",2010,4,109,"initial"
"1160","SIM093","PSME",2010,4,109,"initial"
"1161","SIM093","PSME",2010,4,109,"initial"
"1162","SIM093","PSME",2010,4,109,"initial"
"1163","SIM093","PSME",2010,4,109,"initial"
"1164","SIM093","PSME",2010,4,109,"initial"
"1165","SIM093","PSME",2010,4,109,"initial"
"1166","SIM093","PSME",2010,4,109,"initial"
"1167","SIM093","PSME",2010,4,109,"initial"
"1168","SIM093","PSME",2010,4,109,"initial"
"1169","SIM093","PSME",2010,4,109,"initial"
"1170","SIM093","PSME",2010,4,109,"initial"
"1171","SIM093","PSME",2010,4,109,"initial"
"1172","SIM093","PSME",2010,4,109,"initial"
"1173","SIM093","PSME",2010,4,109,"initial"
"1174","SIM093","PSME",2010,4,109,"initial"
"1175","SIM093","PSME",2010,4,109,"initial"
"1176","SIM093","PSME",2010,4,109,"initial"
"1177","SIM093","PSME",2010,4,109,"initial"
"1178","SIM093","PSME",2010,4,109,"initial"
"1179","SIM093","PSME",2010,4,109,"initial"
"1180","SIM093","PSME",2010,4,109,"initial"
"1181","SIM093","PSME",2010,4,109,"initial"
"1182","SIM093","PSME",2010,4,109,"initial"
"1183","SIM093","PSME",2010,4,109,"initial"
"1184","SIM093","PSME",2010,4,109,"initial"
"1185","SIM093","PSME",2010,5,3,"initial"
"1186","SIM093","PSME",2010,5,3,"initial"
"1187","SIM093","PSME",2010,5,3,"initial"
"1188","SIM093","LIDE",2010,1,2,"initial"
"1189","SIM093","LIDE",2010,1,2,"initial"
"1190","SIM093","LIDE",2010,3,2,"initial"
"1191","SIM093","LIDE",2010,3,2,"initial"
"1192","SIM068","PSME",2010,1,1,"initial"
"1193","SIM068","ARME",2010,5,5,"initial"
"1194","SIM068","ARME",2010,5,5,"initial"
"1195","SIM068","ARME",2010,5,5,"initial"
"1196","SIM068","ARME",2010,5,5,"initial"
"1197","SIM068","ARME",2010,5,5,"initial"
"1198","SIM091","QUCH",2010,3,1,"initial"
"1199","SIM091","QUCH",2010,4,1,"initial"
"1200","SIM091","QUCH",2010,6,1,"initial"
"1201","SIM091","QUCH",2010,7,1,"initial"
"1202","SIM069","PSME",2010,0,1,"initial"
"1203","SIM069","PSME",2010,2,1,"initial"
"1204","SIM069","PSME",2010,3,2,"initial"
"1205","SIM069","PSME",2010,3,2,"initial"
"1206","SIM069","PSME",2010,4,6,"initial"
"1207","SIM069","PSME",2010,4,6,"initial"
"1208","SIM069","PSME",2010,4,6,"initial"
"1209","SIM069","PSME",2010,4,6,"initial"
"1210","SIM069","PSME",2010,4,6,"initial"
"1211","SIM069","PSME",2010,4,6,"initial"
"1212","SIM069","PSME",2010,5,1,"initial"
"1213","SIM069","LIDE",2010,7,1,"initial"
"1214","SIM069","ARME",2010,0,2,"initial"
"1215","SIM069","ARME",2010,0,2,"initial"
"1216","SIM069","ARME",2010,1,3,"initial"
"1217","SIM069","ARME",2010,1,3,"initial"
"1218","SIM069","ARME",2010,1,3,"initial"
"1219","SIM006","PSME",2010,3,37,"initial"
"1220","SIM006","PSME",2010,3,37,"initial"
"1221","SIM006","PSME",2010,3,37,"initial"
"1222","SIM006","PSME",2010,3,37,"initial"
"1223","SIM006","PSME",2010,3,37,"initial"
"1224","SIM006","PSME",2010,3,37,"initial"
"1225","SIM006","PSME",2010,3,37,"initial"
"1226","SIM006","PSME",2010,3,37,"initial"
"1227","SIM006","PSME",2010,3,37,"initial"
"1228","SIM006","PSME",2010,3,37,"initial"
"1229","SIM006","PSME",2010,3,37,"initial"
"1230","SIM006","PSME",2010,3,37,"initial"
"1231","SIM006","PSME",2010,3,37,"initial"
"1232","SIM006","PSME",2010,3,37,"initial"
"1233","SIM006","PSME",2010,3,37,"initial"
"1234","SIM006","PSME",2010,3,37,"initial"
"1235","SIM006","PSME",2010,3,37,"initial"
"1236","SIM006","PSME",2010,3,37,"initial"
"1237","SIM006","PSME",2010,3,37,"initial"
"1238","SIM006","PSME",2010,3,37,"initial"
"1239","SIM006","PSME",2010,3,37,"initial"
"1240","SIM006","PSME",2010,3,37,"initial"
"1241","SIM006","PSME",2010,3,37,"initial"
"1242","SIM006","PSME",2010,3,37,"initial"
"1243","SIM006","PSME",2010,3,37,"initial"
"1244","SIM006","PSME",2010,3,37,"initial"
"1245","SIM006","PSME",2010,3,37,"initial"
"1246","SIM006","PSME",2010,3,37,"initial"
"1247","SIM006","PSME",2010,3,37,"initial"
"1248","SIM006","PSME",2010,3,37,"initial"
"1249","SIM006","PSME",2010,3,37,"initial"
"1250","SIM006","PSME",2010,3,37,"initial"
"1251","SIM006","PSME",2010,3,37,"initial"
"1252","SIM006","PSME",2010,3,37,"initial"
"1253","SIM006","PSME",2010,3,37,"initial"
"1254","SIM006","PSME",2010,3,37,"initial"
"1255","SIM006","PSME",2010,3,37,"initial"
"1256","SIM006","PSME",2010,4,76,"initial"
"1257","SIM006","PSME",2010,4,76,"initial"
"1258","SIM006","PSME",2010,4,76,"initial"
"1259","SIM006","PSME",2010,4,76,"initial"
"1260","SIM006","PSME",2010,4,76,"initial"
"1261","SIM006","PSME",2010,4,76,"initial"
"1262","SIM006","PSME",2010,4,76,"initial"
"1263","SIM006","PSME",2010,4,76,"initial"
"1264","SIM006","PSME",2010,4,76,"initial"
"1265","SIM006","PSME",2010,4,76,"initial"
"1266","SIM006","PSME",2010,4,76,"initial"
"1267","SIM006","PSME",2010,4,76,"initial"
"1268","SIM006","PSME",2010,4,76,"initial"
"1269","SIM006","PSME",2010,4,76,"initial"
"1270","SIM006","PSME",2010,4,76,"initial"
"1271","SIM006","PSME",2010,4,76,"initial"
"1272","SIM006","PSME",2010,4,76,"initial"
"1273","SIM006","PSME",2010,4,76,"initial"
"1274","SIM006","PSME",2010,4,76,"initial"
"1275","SIM006","PSME",2010,4,76,"initial"
"1276","SIM006","PSME",2010,4,76,"initial"
"1277","SIM006","PSME",2010,4,76,"initial"
"1278","SIM006","PSME",2010,4,76,"initial"
"1279","SIM006","PSME",2010,4,76,"initial"
"1280","SIM006","PSME",2010,4,76,"initial"
"1281","SIM006","PSME",2010,4,76,"initial"
"1282","SIM006","PSME",2010,4,76,"initial"
"1283","SIM006","PSME",2010,4,76,"initial"
"1284","SIM006","PSME",2010,4,76,"initial"
"1285","SIM006","PSME",2010,4,76,"initial"
"1286","SIM006","PSME",2010,4,76,"initial"
"1287","SIM006","PSME",2010,4,76,"initial"
"1288","SIM006","PSME",2010,4,76,"initial"
"1289","SIM006","PSME",2010,4,76,"initial"
"1290","SIM006","PSME",2010,4,76,"initial"
"1291","SIM006","PSME",2010,4,76,"initial"
"1292","SIM006","PSME",2010,4,76,"initial"
"1293","SIM006","PSME",2010,4,76,"initial"
"1294","SIM006","PSME",2010,4,76,"initial"
"1295","SIM006","PSME",2010,4,76,"initial"
"1296","SIM006","PSME",2010,4,76,"initial"
"1297","SIM006","PSME",2010,4,76,"initial"
"1298","SIM006","PSME",2010,4,76,"initial"
"1299","SIM006","PSME",2010,4,76,"initial"
"1300","SIM006","PSME",2010,4,76,"initial"
"1301","SIM006","PSME",2010,4,76,"initial"
"1302","SIM006","PSME",2010,4,76,"initial"
"1303","SIM006","PSME",2010,4,76,"initial"
"1304","SIM006","PSME",2010,4,76,"initial"
"1305","SIM006","PSME",2010,4,76,"initial"
"1306","SIM006","PSME",2010,4,76,"initial"
"1307","SIM006","PSME",2010,4,76,"initial"
"1308","SIM006","PSME",2010,4,76,"initial"
"1309","SIM006","PSME",2010,4,76,"initial"
"1310","SIM006","PSME",2010,4,76,"initial"
"1311","SIM006","PSME",2010,4,76,"initial"
"1312","SIM006","PSME",2010,4,76,"initial"
"1313","SIM006","PSME",2010,4,76,"initial"
"1314","SIM006","PSME",2010,4,76,"initial"
"1315","SIM006","PSME",2010,4,76,"initial"
"1316","SIM006","PSME",2010,4,76,"initial"
"1317","SIM006","PSME",2010,4,76,"initial"
"1318","SIM006","PSME",2010,4,76,"initial"
"1319","SIM006","PSME",2010,4,76,"initial"
"1320","SIM006","PSME",2010,4,76,"initial"
"1321","SIM006","PSME",2010,4,76,"initial"
"1322","SIM006","PSME",2010,4,76,"initial"
"1323","SIM006","PSME",2010,4,76,"initial"
"1324","SIM006","PSME",2010,4,76,"initial"
"1325","SIM006","PSME",2010,4,76,"initial"
"1326","SIM006","PSME",2010,4,76,"initial"
"1327","SIM006","PSME",2010,4,76,"initial"
"1328","SIM006","PSME",2010,4,76,"initial"
"1329","SIM006","PSME",2010,4,76,"initial"
"1330","SIM006","PSME",2010,4,76,"initial"
"1331","SIM006","PSME",2010,4,76,"initial"
"1332","SIM006","ARME",2010,1,2,"initial"
"1333","SIM006","ARME",2010,1,2,"initial"
"1334","SIM006","ARME",2010,2,1,"initial"
"1335","SIM006","ARME",2010,3,1,"initial"
"1336","SIM006","ARME",2010,4,4,"initial"
"1337","SIM006","ARME",2010,4,4,"initial"
"1338","SIM006","ARME",2010,4,4,"initial"
"1339","SIM006","ARME",2010,4,4,"initial"
"1340","SIM088","PSME",2010,1,2,"initial"
"1341","SIM088","PSME",2010,1,2,"initial"
"1342","SIM088","PSME",2010,2,5,"initial"
"1343","SIM088","PSME",2010,2,5,"initial"
"1344","SIM088","PSME",2010,2,5,"initial"
"1345","SIM088","PSME",2010,2,5,"initial"
"1346","SIM088","PSME",2010,2,5,"initial"
"1347","SIM088","PSME",2010,3,25,"initial"
"1348","SIM088","PSME",2010,3,25,"initial"
"1349","SIM088","PSME",2010,3,25,"initial"
"1350","SIM088","PSME",2010,3,25,"initial"
"1351","SIM088","PSME",2010,3,25,"initial"
"1352","SIM088","PSME",2010,3,25,"initial"
"1353","SIM088","PSME",2010,3,25,"initial"
"1354","SIM088","PSME",2010,3,25,"initial"
"1355","SIM088","PSME",2010,3,25,"initial"
"1356","SIM088","PSME",2010,3,25,"initial"
"1357","SIM088","PSME",2010,3,25,"initial"
"1358","SIM088","PSME",2010,3,25,"initial"
"1359","SIM088","PSME",2010,3,25,"initial"
"1360","SIM088","PSME",2010,3,25,"initial"
"1361","SIM088","PSME",2010,3,25,"initial"
"1362","SIM088","PSME",2010,3,25,"initial"
"1363","SIM088","PSME",2010,3,25,"initial"
"1364","SIM088","PSME",2010,3,25,"initial"
"1365","SIM088","PSME",2010,3,25,"initial"
"1366","SIM088","PSME",2010,3,25,"initial"
"1367","SIM088","PSME",2010,3,25,"initial"
"1368","SIM088","PSME",2010,3,25,"initial"
"1369","SIM088","PSME",2010,3,25,"initial"
"1370","SIM088","PSME",2010,3,25,"initial"
"1371","SIM088","PSME",2010,3,25,"initial"
"1372","SIM088","PSME",2010,4,26,"initial"
"1373","SIM088","PSME",2010,4,26,"initial"
"1374","SIM088","PSME",2010,4,26,"initial"
"1375","SIM088","PSME",2010,4,26,"initial"
"1376","SIM088","PSME",2010,4,26,"initial"
"1377","SIM088","PSME",2010,4,26,"initial"
"1378","SIM088","PSME",2010,4,26,"initial"
"1379","SIM088","PSME",2010,4,26,"initial"
"1380","SIM088","PSME",2010,4,26,"initial"
"1381","SIM088","PSME",2010,4,26,"initial"
"1382","SIM088","PSME",2010,4,26,"initial"
"1383","SIM088","PSME",2010,4,26,"initial"
"1384","SIM088","PSME",2010,4,26,"initial"
"1385","SIM088","PSME",2010,4,26,"initial"
"1386","SIM088","PSME",2010,4,26,"initial"
"1387","SIM088","PSME",2010,4,26,"initial"
"1388","SIM088","PSME",2010,4,26,"initial"
"1389","SIM088","PSME",2010,4,26,"initial"
"1390","SIM088","PSME",2010,4,26,"initial"
"1391","SIM088","PSME",2010,4,26,"initial"
"1392","SIM088","PSME",2010,4,26,"initial"
"1393","SIM088","PSME",2010,4,26,"initial"
"1394","SIM088","PSME",2010,4,26,"initial"
"1395","SIM088","PSME",2010,4,26,"initial"
"1396","SIM088","PSME",2010,4,26,"initial"
"1397","SIM088","PSME",2010,4,26,"initial"
"1398","SIM088","PSME",2010,5,1,"initial"
"1399","SIM088","ARME",2010,2,184,"initial"
"1400","SIM088","ARME",2010,2,184,"initial"
"1401","SIM088","ARME",2010,2,184,"initial"
"1402","SIM088","ARME",2010,2,184,"initial"
"1403","SIM088","ARME",2010,2,184,"initial"
"1404","SIM088","ARME",2010,2,184,"initial"
"1405","SIM088","ARME",2010,2,184,"initial"
"1406","SIM088","ARME",2010,2,184,"initial"
"1407","SIM088","ARME",2010,2,184,"initial"
"1408","SIM088","ARME",2010,2,184,"initial"
"1409","SIM088","ARME",2010,2,184,"initial"
"1410","SIM088","ARME",2010,2,184,"initial"
"1411","SIM088","ARME",2010,2,184,"initial"
"1412","SIM088","ARME",2010,2,184,"initial"
"1413","SIM088","ARME",2010,2,184,"initial"
"1414","SIM088","ARME",2010,2,184,"initial"
"1415","SIM088","ARME",2010,2,184,"initial"
"1416","SIM088","ARME",2010,2,184,"initial"
"1417","SIM088","ARME",2010,2,184,"initial"
"1418","SIM088","ARME",2010,2,184,"initial"
"1419","SIM088","ARME",2010,2,184,"initial"
"1420","SIM088","ARME",2010,2,184,"initial"
"1421","SIM088","ARME",2010,2,184,"initial"
"1422","SIM088","ARME",2010,2,184,"initial"
"1423","SIM088","ARME",2010,2,184,"initial"
"1424","SIM088","ARME",2010,2,184,"initial"
"1425","SIM088","ARME",2010,2,184,"initial"
"1426","SIM088","ARME",2010,2,184,"initial"
"1427","SIM088","ARME",2010,2,184,"initial"
"1428","SIM088","ARME",2010,2,184,"initial"
"1429","SIM088","ARME",2010,2,184,"initial"
"1430","SIM088","ARME",2010,2,184,"initial"
"1431","SIM088","ARME",2010,2,184,"initial"
"1432","SIM088","ARME",2010,2,184,"initial"
"1433","SIM088","ARME",2010,2,184,"initial"
"1434","SIM088","ARME",2010,2,184,"initial"
"1435","SIM088","ARME",2010,2,184,"initial"
"1436","SIM088","ARME",2010,2,184,"initial"
"1437","SIM088","ARME",2010,2,184,"initial"
"1438","SIM088","ARME",2010,2,184,"initial"
"1439","SIM088","ARME",2010,2,184,"initial"
"1440","SIM088","ARME",2010,2,184,"initial"
"1441","SIM088","ARME",2010,2,184,"initial"
"1442","SIM088","ARME",2010,2,184,"initial"
"1443","SIM088","ARME",2010,2,184,"initial"
"1444","SIM088","ARME",2010,2,184,"initial"
"1445","SIM088","ARME",2010,2,184,"initial"
"1446","SIM088","ARME",2010,2,184,"initial"
"1447","SIM088","ARME",2010,2,184,"initial"
"1448","SIM088","ARME",2010,2,184,"initial"
"1449","SIM088","ARME",2010,2,184,"initial"
"1450","SIM088","ARME",2010,2,184,"initial"
"1451","SIM088","ARME",2010,2,184,"initial"
"1452","SIM088","ARME",2010,2,184,"initial"
"1453","SIM088","ARME",2010,2,184,"initial"
"1454","SIM088","ARME",2010,2,184,"initial"
"1455","SIM088","ARME",2010,2,184,"initial"
"1456","SIM088","ARME",2010,2,184,"initial"
"1457","SIM088","ARME",2010,2,184,"initial"
"1458","SIM088","ARME",2010,2,184,"initial"
"1459","SIM088","ARME",2010,2,184,"initial"
"1460","SIM088","ARME",2010,2,184,"initial"
"1461","SIM088","ARME",2010,2,184,"initial"
"1462","SIM088","ARME",2010,2,184,"initial"
"1463","SIM088","ARME",2010,2,184,"initial"
"1464","SIM088","ARME",2010,2,184,"initial"
"1465","SIM088","ARME",2010,2,184,"initial"
"1466","SIM088","ARME",2010,2,184,"initial"
"1467","SIM088","ARME",2010,2,184,"initial"
"1468","SIM088","ARME",2010,2,184,"initial"
"1469","SIM088","ARME",2010,2,184,"initial"
"1470","SIM088","ARME",2010,2,184,"initial"
"1471","SIM088","ARME",2010,2,184,"initial"
"1472","SIM088","ARME",2010,2,184,"initial"
"1473","SIM088","ARME",2010,2,184,"initial"
"1474","SIM088","ARME",2010,2,184,"initial"
"1475","SIM088","ARME",2010,2,184,"initial"
"1476","SIM088","ARME",2010,2,184,"initial"
"1477","SIM088","ARME",2010,2,184,"initial"
"1478","SIM088","ARME",2010,2,184,"initial"
"1479","SIM088","ARME",2010,2,184,"initial"
"1480","SIM088","ARME",2010,2,184,"initial"
"1481","SIM088","ARME",2010,2,184,"initial"
"1482","SIM088","ARME",2010,2,184,"initial"
"1483","SIM088","ARME",2010,2,184,"initial"
"1484","SIM088","ARME",2010,2,184,"initial"
"1485","SIM088","ARME",2010,2,184,"initial"
"1486","SIM088","ARME",2010,2,184,"initial"
"1487","SIM088","ARME",2010,2,184,"initial"
"1488","SIM088","ARME",2010,2,184,"initial"
"1489","SIM088","ARME",2010,2,184,"initial"
"1490","SIM088","ARME",2010,2,184,"initial"
"1491","SIM088","ARME",2010,2,184,"initial"
"1492","SIM088","ARME",2010,2,184,"initial"
"1493","SIM088","ARME",2010,2,184,"initial"
"1494","SIM088","ARME",2010,2,184,"initial"
"1495","SIM088","ARME",2010,2,184,"initial"
"1496","SIM088","ARME",2010,2,184,"initial"
"1497","SIM088","ARME",2010,2,184,"initial"
"1498","SIM088","ARME",2010,2,184,"initial"
"1499","SIM088","ARME",2010,2,184,"initial"
"1500","SIM088","ARME",2010,2,184,"initial"
"1501","SIM088","ARME",2010,2,184,"initial"
"1502","SIM088","ARME",2010,2,184,"initial"
"1503","SIM088","ARME",2010,2,184,"initial"
"1504","SIM088","ARME",2010,2,184,"initial"
"1505","SIM088","ARME",2010,2,184,"initial"
"1506","SIM088","ARME",2010,2,184,"initial"
"1507","SIM088","ARME",2010,2,184,"initial"
"1508","SIM088","ARME",2010,2,184,"initial"
"1509","SIM088","ARME",2010,2,184,"initial"
"1510","SIM088","ARME",2010,2,184,"initial"
"1511","SIM088","ARME",2010,2,184,"initial"
"1512","SIM088","ARME",2010,2,184,"initial"
"1513","SIM088","ARME",2010,2,184,"initial"
"1514","SIM088","ARME",2010,2,184,"initial"
"1515","SIM088","ARME",2010,2,184,"initial"
"1516","SIM088","ARME",2010,2,184,"initial"
"1517","SIM088","ARME",2010,2,184,"initial"
"1518","SIM088","ARME",2010,2,184,"initial"
"1519","SIM088","ARME",2010,2,184,"initial"
"1520","SIM088","ARME",2010,2,184,"initial"
"1521","SIM088","ARME",2010,2,184,"initial"
"1522","SIM088","ARME",2010,2,184,"initial"
"1523","SIM088","ARME",2010,2,184,"initial"
"1524","SIM088","ARME",2010,2,184,"initial"
"1525","SIM088","ARME",2010,2,184,"initial"
"1526","SIM088","ARME",2010,2,184,"initial"
"1527","SIM088","ARME",2010,2,184,"initial"
"1528","SIM088","ARME",2010,2,184,"initial"
"1529","SIM088","ARME",2010,2,184,"initial"
"1530","SIM088","ARME",2010,2,184,"initial"
"1531","SIM088","ARME",2010,2,184,"initial"
"1532","SIM088","ARME",2010,2,184,"initial"
"1533","SIM088","ARME",2010,2,184,"initial"
"1534","SIM088","ARME",2010,2,184,"initial"
"1535","SIM088","ARME",2010,2,184,"initial"
"1536","SIM088","ARME",2010,2,184,"initial"
"1537","SIM088","ARME",2010,2,184,"initial"
"1538","SIM088","ARME",2010,2,184,"initial"
"1539","SIM088","ARME",2010,2,184,"initial"
"1540","SIM088","ARME",2010,2,184,"initial"
"1541","SIM088","ARME",2010,2,184,"initial"
"1542","SIM088","ARME",2010,2,184,"initial"
"1543","SIM088","ARME",2010,2,184,"initial"
"1544","SIM088","ARME",2010,2,184,"initial"
"1545","SIM088","ARME",2010,2,184,"initial"
"1546","SIM088","ARME",2010,2,184,"initial"
"1547","SIM088","ARME",2010,2,184,"initial"
"1548","SIM088","ARME",2010,2,184,"initial"
"1549","SIM088","ARME",2010,2,184,"initial"
"1550","SIM088","ARME",2010,2,184,"initial"
"1551","SIM088","ARME",2010,2,184,"initial"
"1552","SIM088","ARME",2010,2,184,"initial"
"1553","SIM088","ARME",2010,2,184,"initial"
"1554","SIM088","ARME",2010,2,184,"initial"
"1555","SIM088","ARME",2010,2,184,"initial"
"1556","SIM088","ARME",2010,2,184,"initial"
"1557","SIM088","ARME",2010,2,184,"initial"
"1558","SIM088","ARME",2010,2,184,"initial"
"1559","SIM088","ARME",2010,2,184,"initial"
"1560","SIM088","ARME",2010,2,184,"initial"
"1561","SIM088","ARME",2010,2,184,"initial"
"1562","SIM088","ARME",2010,2,184,"initial"
"1563","SIM088","ARME",2010,2,184,"initial"
"1564","SIM088","ARME",2010,2,184,"initial"
"1565","SIM088","ARME",2010,2,184,"initial"
"1566","SIM088","ARME",2010,2,184,"initial"
"1567","SIM088","ARME",2010,2,184,"initial"
"1568","SIM088","ARME",2010,2,184,"initial"
"1569","SIM088","ARME",2010,2,184,"initial"
"1570","SIM088","ARME",2010,2,184,"initial"
"1571","SIM088","ARME",2010,2,184,"initial"
"1572","SIM088","ARME",2010,2,184,"initial"
"1573","SIM088","ARME",2010,2,184,"initial"
"1574","SIM088","ARME",2010,2,184,"initial"
"1575","SIM088","ARME",2010,2,184,"initial"
"1576","SIM088","ARME",2010,2,184,"initial"
"1577","SIM088","ARME",2010,2,184,"initial"
"1578","SIM088","ARME",2010,2,184,"initial"
"1579","SIM088","ARME",2010,2,184,"initial"
"1580","SIM088","ARME",2010,2,184,"initial"
"1581","SIM088","ARME",2010,2,184,"initial"
"1582","SIM088","ARME",2010,2,184,"initial"
"1583","SIM088","ARME",2010,3,61,"initial"
"1584","SIM088","ARME",2010,3,61,"initial"
"1585","SIM088","ARME",2010,3,61,"initial"
"1586","SIM088","ARME",2010,3,61,"initial"
"1587","SIM088","ARME",2010,3,61,"initial"
"1588","SIM088","ARME",2010,3,61,"initial"
"1589","SIM088","ARME",2010,3,61,"initial"
"1590","SIM088","ARME",2010,3,61,"initial"
"1591","SIM088","ARME",2010,3,61,"initial"
"1592","SIM088","ARME",2010,3,61,"initial"
"1593","SIM088","ARME",2010,3,61,"initial"
"1594","SIM088","ARME",2010,3,61,"initial"
"1595","SIM088","ARME",2010,3,61,"initial"
"1596","SIM088","ARME",2010,3,61,"initial"
"1597","SIM088","ARME",2010,3,61,"initial"
"1598","SIM088","ARME",2010,3,61,"initial"
"1599","SIM088","ARME",2010,3,61,"initial"
"1600","SIM088","ARME",2010,3,61,"initial"
"1601","SIM088","ARME",2010,3,61,"initial"
"1602","SIM088","ARME",2010,3,61,"initial"
"1603","SIM088","ARME",2010,3,61,"initial"
"1604","SIM088","ARME",2010,3,61,"initial"
"1605","SIM088","ARME",2010,3,61,"initial"
"1606","SIM088","ARME",2010,3,61,"initial"
"1607","SIM088","ARME",2010,3,61,"initial"
"1608","SIM088","ARME",2010,3,61,"initial"
"1609","SIM088","ARME",2010,3,61,"initial"
"1610","SIM088","ARME",2010,3,61,"initial"
"1611","SIM088","ARME",2010,3,61,"initial"
"1612","SIM088","ARME",2010,3,61,"initial"
"1613","SIM088","ARME",2010,3,61,"initial"
"1614","SIM088","ARME",2010,3,61,"initial"
"1615","SIM088","ARME",2010,3,61,"initial"
"1616","SIM088","ARME",2010,3,61,"initial"
"1617","SIM088","ARME",2010,3,61,"initial"
"1618","SIM088","ARME",2010,3,61,"initial"
"1619","SIM088","ARME",2010,3,61,"initial"
"1620","SIM088","ARME",2010,3,61,"initial"
"1621","SIM088","ARME",2010,3,61,"initial"
"1622","SIM088","ARME",2010,3,61,"initial"
"1623","SIM088","ARME",2010,3,61,"initial"
"1624","SIM088","ARME",2010,3,61,"initial"
"1625","SIM088","ARME",2010,3,61,"initial"
"1626","SIM088","ARME",2010,3,61,"initial"
"1627","SIM088","ARME",2010,3,61,"initial"
"1628","SIM088","ARME",2010,3,61,"initial"
"1629","SIM088","ARME",2010,3,61,"initial"
"1630","SIM088","ARME",2010,3,61,"initial"
"1631","SIM088","ARME",2010,3,61,"initial"
"1632","SIM088","ARME",2010,3,61,"initial"
"1633","SIM088","ARME",2010,3,61,"initial"
"1634","SIM088","ARME",2010,3,61,"initial"
"1635","SIM088","ARME",2010,3,61,"initial"
"1636","SIM088","ARME",2010,3,61,"initial"
"1637","SIM088","ARME",2010,3,61,"initial"
"1638","SIM088","ARME",2010,3,61,"initial"
"1639","SIM088","ARME",2010,3,61,"initial"
"1640","SIM088","ARME",2010,3,61,"initial"
"1641","SIM088","ARME",2010,3,61,"initial"
"1642","SIM088","ARME",2010,3,61,"initial"
"1643","SIM088","ARME",2010,3,61,"initial"
"1644","SIM092","PSME",2010,0,22,"initial"
"1645","SIM092","PSME",2010,0,22,"initial"
"1646","SIM092","PSME",2010,0,22,"initial"
"1647","SIM092","PSME",2010,0,22,"initial"
"1648","SIM092","PSME",2010,0,22,"initial"
"1649","SIM092","PSME",2010,0,22,"initial"
"1650","SIM092","PSME",2010,0,22,"initial"
"1651","SIM092","PSME",2010,0,22,"initial"
"1652","SIM092","PSME",2010,0,22,"initial"
"1653","SIM092","PSME",2010,0,22,"initial"
"1654","SIM092","PSME",2010,0,22,"initial"
"1655","SIM092","PSME",2010,0,22,"initial"
"1656","SIM092","PSME",2010,0,22,"initial"
"1657","SIM092","PSME",2010,0,22,"initial"
"1658","SIM092","PSME",2010,0,22,"initial"
"1659","SIM092","PSME",2010,0,22,"initial"
"1660","SIM092","PSME",2010,0,22,"initial"
"1661","SIM092","PSME",2010,0,22,"initial"
"1662","SIM092","PSME",2010,0,22,"initial"
"1663","SIM092","PSME",2010,0,22,"initial"
"1664","SIM092","PSME",2010,0,22,"initial"
"1665","SIM092","PSME",2010,0,22,"initial"
"1666","SIM092","PSME",2010,1,11,"initial"
"1667","SIM092","PSME",2010,1,11,"initial"
"1668","SIM092","PSME",2010,1,11,"initial"
